lower angle,upper angle,holding angle,system x,acceleration,
1.901375608,-0.784351826,0,0.029249904,-9.68E-06,630
1.901682214,-0.785008907,0,0.028873622,-1.20E-05,631
1.902049855,-0.78579855,0,0.028430635,-1.42E-05,632
1.902478055,-0.786718845,0,0.027917295,-1.64E-05,633
1.902965383,-0.78776741,0,0.027338513,-1.85E-05,634
1.903510408,-0.788940907,0,0.026694691,-2.05E-05,635
1.904111699,-0.79023695,0,0.025990721,-2.24E-05,636
1.904768304,-0.791651726,0,0.025219348,-2.46E-05,637
1.905477838,-0.793181419,0,0.024389516,-2.64E-05,638
1.90623887,-0.794822693,0,0.023501609,-2.83E-05,639
1.907049016,-0.796570778,0,0.022560069,-2.99E-05,640
1.907906369,-0.798421383,0,0.021566185,-3.16E-05,641
1.908809022,-0.80036974,0,0.020519004,-3.33E-05,642
1.90975459,-0.802411079,0,0.019422969,-3.48E-05,643
1.910740689,-0.804540634,0,0.01828252,-3.62E-05,644
1.911764459,-0.806752205,0,0.017100768,-3.75E-05,645
1.912823514,-0.809040546,0,0.015879923,-3.87E-05,646
1.913915471,-0.811399937,0,0.014619963,-3.99E-05,647
1.915037469,-0.813824654,0,0.013326257,-4.09E-05,648
1.916186647,-0.816308975,0,0.012004172,-4.18E-05,649
1.917359666,-0.818846226,0,0.010659992,-4.25E-05,650
1.918555097,-0.821430206,0,0.009280766,-4.35E-05,651
1.919768647,-0.824054718,0,0.007885768,-4.40E-05,652
1.920997457,-0.826713562,0,0.006478167,-4.44E-05,653
1.922239618,-0.829400539,0,0.005050428,-4.50E-05,654
1.923490838,-0.832108021,0,0.003615159,-4.52E-05,655
1.924748735,-0.834830761,0,0.002174658,-4.53E-05,656
1.926010446,-0.837561131,0,0.000725492,-4.56E-05,657
1.927272634,-0.840293407,0,-0.000721532,-4.55E-05,658
1.928532437,-0.843020916,0,-0.00216538,-4.53E-05,659
1.929786996,-0.84573698,0,-0.003605003,-4.52E-05,660
1.931032972,-0.848435402,0,-0.005031783,-4.47E-05,661
1.93226798,-0.851109505,0,-0.006449976,-4.44E-05,662
1.933488683,-0.85375309,0,-0.007850943,-4.39E-05,663
1.934692697,-0.856359959,0,-0.009236696,-4.34E-05,664
1.935876207,-0.858924389,0,-0.010591049,-4.24E-05,665
1.937037782,-0.861440182,0,-0.011926638,-4.17E-05,666
1.938174085,-0.863901138,0,-0.013234786,-4.09E-05,667
1.939282254,-0.866302013,0,-0.014507731,-3.97E-05,668
1.940360383,-0.868637085,0,-0.015750535,-3.88E-05,669
1.94140561,-0.870900631,0,-0.016957616,-3.76E-05,670
1.942415551,-0.87308836,0,-0.018122114,-3.63E-05,671
1.943387822,-0.87519455,0,-0.01924375,-3.49E-05,672
1.944320516,-0.877213955,0,-0.020325346,-3.37E-05,673
1.945211724,-0.879143238,0,-0.021360942,-3.22E-05,674
1.946058587,-0.880976677,0,-0.022344944,-3.06E-05,675
1.946859674,-0.882710934,0,-0.023276697,-2.89E-05,676
1.947613553,-0.88434124,0,-0.024162107,-2.75E-05,677
1.948317842,-0.885864735,0,-0.024987741,-2.56E-05,678
1.948971585,-0.887277603,0,-0.025760422,-2.39E-05,679
1.949572877,-0.888576031,0,-0.026476391,-2.22E-05,680
1.950120286,-0.889757633,0,-0.027130629,-2.02E-05,681
1.950612859,-0.89081955,0,-0.027725591,-1.84E-05,682
1.951049165,-0.891758919,0,-0.028258455,-1.65E-05,683
1.95142825,-0.892573833,0,-0.028727322,-1.45E-05,684
1.951749639,-0.893262386,0,-0.029135582,-1.26E-05,685
1.952011899,-0.89382267,0,-0.029476073,-1.05E-05,686
1.952214555,-0.894253254,0,-0.029750022,-8.45E-06,687
1.952357129,-0.894553185,0,-0.029956481,-6.36E-06,688
1.952439622,-0.894721031,0,-0.030101977,-4.48E-06,689
1.952461557,-0.894757271,0,-0.03017904,-2.37E-06,690
1.952422456,-0.894659996,-0.089466,-0.030191118,-3.71E-07,691
1.95232232,-0.894430637,0,-0.030131682,1.83E-06,692
1.952651815,-0.895023346,0,-0.031068192,-2.88E-05,693
1.952916936,-0.895476341,0,-0.031931037,-2.65E-05,694
1.953118161,-0.895789146,0,-0.032727699,-2.44E-05,695
1.953253106,-0.895958424,0,-0.033447089,-2.21E-05,696
1.95332034,-0.895980835,0,-0.034088691,-1.97E-05,697
1.953319387,-0.895853043,0,-0.034662554,-1.76E-05,698
1.953248338,-0.895573139,0,-0.035156373,-1.51E-05,699
1.953106717,-0.895139217,0,-0.035573687,-1.28E-05,700
1.952893094,-0.894548416,0,-0.035911862,-1.03E-05,701
1.952606992,-0.893799782,0,-0.036170107,-7.89E-06,702
1.952247934,-0.892891884,0,-0.036349834,-5.49E-06,703
1.951815442,-0.891824245,0,-0.036448105,-3.00E-06,704
1.951309041,-0.890595436,0,-0.036466362,-5.56E-07,705
1.95072873,-0.889206409,0,-0.036400427,2.01E-06,706
1.950074987,-0.887656212,0,-0.036260161,4.27E-06,707
1.949346856,-0.88594532,0,-0.036033027,6.91E-06,708
1.94854577,-0.884075165,0,-0.035728558,9.26E-06,709
1.947672204,-0.8820467,0,-0.035347917,1.16E-05,710
1.946725682,-0.879860878,0,-0.034881688,1.42E-05,711
1.945708112,-0.877519608,0,-0.034342554,1.64E-05,712
1.94461997,-0.875025272,0,-0.033725128,1.87E-05,713
1.943462209,-0.872380257,0,-0.033029321,2.11E-05,714
1.942236737,-0.869586945,0,-0.032265664,2.31E-05,715
1.940944032,-0.866648674,0,-0.031424375,2.55E-05,716
1.939586,-0.863568783,0,-0.030511591,2.76E-05,717
1.938164071,-0.860351086,0,-0.029525935,2.98E-05,718
1.936680631,-0.856999874,0,-0.028474459,3.18E-05,719
1.935137586,-0.853518486,0,-0.027363311,3.35E-05,720
1.933536367,-0.849912643,0,-0.026182261,3.56E-05,721
1.931879834,-0.846186638,0,-0.024943675,3.73E-05,722
1.930169896,-0.842345715,0,-0.023644828,3.91E-05,723
1.928409414,-0.838395596,0,-0.022291435,4.08E-05,724
1.92660077,-0.834342003,0,-0.020883853,4.24E-05,725
1.924746827,-0.830190659,0,-0.019427768,4.38E-05,726
1.922850446,-0.825948238,0,-0.017924404,4.52E-05,727
1.920914487,-0.821620464,0,-0.016379413,4.64E-05,728
1.918941812,-0.817214966,0,-0.014789508,4.77E-05,729
1.916936235,-0.812738419,0,-0.013166567,4.87E-05,730
1.914900617,-0.808197975,0,-0.011509475,4.97E-05,731
1.912838773,-0.803600788,0,-0.009827847,5.04E-05,732
1.910753087,-0.798954487,0,-0.008112872,5.14E-05,733
1.908648328,-0.794266701,0,-0.006382643,5.18E-05,734
1.906527356,-0.789545059,0,-0.004633672,5.23E-05,735
1.904393987,-0.784798145,0,-0.002868721,5.27E-05,736
1.902252034,-0.780033112,0,-0.001097278,5.29E-05,737
1.900104837,-0.775258541,0,0.000683366,5.32E-05,738
1.897956685,-0.77048254,0,0.002462876,5.31E-05,739
1.895811395,-0.765713692,0,0.004238615,5.29E-05,740
1.89367278,-0.760959625,0,0.00600345,5.26E-05,741
1.891544179,-0.756229401,0,0.007762511,5.24E-05,742
1.889429883,-0.751530647,0,0.009503296,5.18E-05,743
1.887333707,-0.746871948,0,0.011223292,5.11E-05,744
1.885259465,-0.742261887,0,0.012920025,5.04E-05,745
1.883210973,-0.737707615,0,0.014584213,4.94E-05,746
1.881192044,-0.733217716,0,0.016213425,4.84E-05,747
1.879206018,-0.728800297,0,0.017808444,4.73E-05,748
1.877256707,-0.724462986,0,0.019362332,4.61E-05,749
1.875347451,-0.720212936,0,0.020871348,4.47E-05,750
1.873482064,-0.716058254,0,0.022330871,4.32E-05,751
1.871663884,-0.712005615,0,0.023734899,4.15E-05,752
1.869896249,-0.708062172,0,0.025079729,3.98E-05,753
1.868182019,-0.704235077,0,0.026367166,3.80E-05,754
1.866524057,-0.700530052,0,0.027592135,3.62E-05,755
1.864926175,-0.696953773,0,0.028743174,3.40E-05,756
1.863389806,-0.693511963,0,0.029831704,3.21E-05,757
1.861918763,-0.690210342,0,0.030841663,2.98E-05,758
1.860514955,-0.68705368,0,0.031774377,2.75E-05,759
1.859180288,-0.684047222,0,0.032633485,2.53E-05,760
1.857917623,-0.681194782,0,0.033404683,2.27E-05,761
1.856728391,-0.678501129,0,0.034094808,2.03E-05,762
1.855614022,-0.675969601,0,0.03470377,1.79E-05,763
1.854576902,-0.673603058,0,0.035218117,1.51E-05,764
1.853617505,-0.671404839,0,0.035648777,1.26E-05,765
1.852737264,-0.66937685,0,0.035988684,9.97E-06,766
1.851937131,-0.667521,0,0.036236282,7.26E-06,767
1.851218061,-0.665839195,0,0.036389999,4.50E-06,768
1.850579576,-0.664331913,0,0.03645788,1.99E-06,769
1.850023107,-0.663000107,0,0.036428162,-8.70E-07,770
1.8495477,-0.6618433,0,0.036309749,-3.46E-06,771
1.849154309,-0.660861015,0,0.036089412,-6.44E-06,772
1.848841027,-0.660052776,0,0.035787091,-8.83E-06,773
1.848608331,-0.659417152,0,0.035390412,-1.16E-05,774
1.848455266,-0.658952236,0,0.034901259,-1.43E-05,775
1.848380403,-0.658655643,0,0.03432471,-1.68E-05,776
1.84838231,-0.658524513,0,0.033663507,-1.93E-05,777
1.848460035,-0.658555984,0,0.032914844,-2.18E-05,778
1.848611669,-0.658746243,0,0.032082323,-2.42E-05,779
1.848835305,-0.659091473,0,0.031169532,-2.65E-05,780
1.849129037,-0.65958643,0,0.030173076,-2.90E-05,781
1.84949048,-0.660227299,0,0.029102057,-3.11E-05,782
1.849916772,-0.661008358,0,0.027961801,-3.31E-05,783
1.850406484,-0.661923885,0,0.026741032,-3.54E-05,784
1.850955323,-0.662968159,0,0.025461656,-3.71E-05,785
1.851561383,-0.664134979,0,0.024115592,-3.90E-05,786
1.852221326,-0.665417194,0,0.022706704,-4.08E-05,787
1.852931813,-0.666808605,0,0.021243493,-4.23E-05,788
1.853689984,-0.668302059,0,0.019724287,-4.39E-05,789
1.854491548,-0.66988945,0,0.01815935,-4.52E-05,790
1.855333642,-0.671563148,-0.067156315,0.016544691,-4.66E-05,791
1.856212453,-0.673316479,0,0.014892005,-4.77E-05,792
1.857535199,-0.675942421,0,0.012340876,-7.36E-05,793
1.858884172,-0.678624153,0,0.009757336,-7.45E-05,794
1.860254125,-0.681351662,0,0.007153416,-7.50E-05,795
1.86163886,-0.684111595,0,0.004535978,-7.54E-05,796
1.863033132,-0.686891556,0,0.001905498,-7.57E-05,797
1.864430741,-0.689679146,0,-0.000726516,-7.57E-05,798
1.865825967,-0.692461491,0,-0.003356367,-7.56E-05,799
1.867212609,-0.695226192,0,-0.005972536,-7.52E-05,800
1.8685859,-0.69796133,0,-0.00857769,-7.48E-05,801
1.869938687,-0.700653553,0,-0.011153911,-7.39E-05,802
1.871266679,-0.703291416,0,-0.013707033,-7.32E-05,803
1.872563676,-0.705862999,0,-0.016223206,-7.21E-05,804
1.873823957,-0.70835638,0,-0.018694075,-7.08E-05,805
1.875042752,-0.71075964,0,-0.021122254,-6.95E-05,806
1.876214341,-0.71306181,0,-0.023494777,-6.79E-05,807
1.877333955,-0.715251923,0,-0.025809651,-6.62E-05,808
1.878396348,-0.717319012,0,-0.028059399,-6.43E-05,809
1.879396753,-0.719252586,0,-0.030239731,-6.23E-05,810
1.880330877,-0.721042633,0,-0.03234954,-6.02E-05,811
1.881193952,-0.722679615,0,-0.034379956,-5.79E-05,812
1.88198121,-0.724154472,0,-0.03631983,-5.53E-05,813
1.882689313,-0.725457191,0,-0.038179024,-5.30E-05,814
1.88331397,-0.726580143,0,-0.039945004,-5.03E-05,815
1.883850888,-0.727514744,0,-0.041609846,-4.74E-05,816
1.884297208,-0.728253841,0,-0.043175167,-4.45E-05,817
1.884649591,-0.72878933,0,-0.04464172,-4.17E-05,818
1.884904222,-0.729115009,0,-0.04599565,-3.85E-05,819
1.885058717,-0.729224682,0,-0.047239523,-3.53E-05,820
1.885110215,-0.729112148,0,-0.048370464,-3.21E-05,821
1.88505681,-0.728772163,0,-0.049391974,-2.90E-05,822
1.884895162,-0.728199959,0,-0.050288893,-2.54E-05,823
1.884623841,-0.727391243,0,-0.051065659,-2.20E-05,824
1.884241418,-0.726342201,0,-0.05172445,-1.86E-05,825
1.883745507,-0.725049973,0,-0.052251949,-1.49E-05,826
1.883135633,-0.723510742,0,-0.05266133,-1.16E-05,827
1.882410363,-0.72172308,0,-0.052943388,-7.97E-06,828
1.881568746,-0.719685555,0,-0.053094411,-4.26E-06,829
1.880610303,-0.717396736,0,-0.053116184,-6.14E-07,830
1.879535035,-0.714855671,0,-0.053013702,2.89E-06,831
1.878342942,-0.712062836,0,-0.05278509,6.44E-06,832
1.877034024,-0.709018707,0,-0.052428491,1.00E-05,833
1.875608281,-0.705724716,0,-0.051937455,1.38E-05,834
1.874067144,-0.702181816,0,-0.05132431,1.72E-05,835
1.872411565,-0.698393345,0,-0.050584394,2.08E-05,836
1.870642499,-0.694360733,0,-0.049722277,2.42E-05,837
1.868761853,-0.690088749,0,-0.048737371,2.77E-05,838
1.866770581,-0.685580254,0,-0.047627321,3.12E-05,839
1.864672021,-0.680840969,0,-0.046403424,3.43E-05,840
1.862467126,-0.67587471,0,-0.04505869,3.77E-05,841
1.860159234,-0.670687675,0,-0.043602093,4.08E-05,842
1.857751207,-0.665286064,0,-0.042037088,4.38E-05,843
1.855245904,-0.659676552,0,-0.040364788,4.68E-05,844
1.852646188,-0.653866768,0,-0.038581616,4.99E-05,845
1.84995635,-0.647863865,0,-0.036702908,5.25E-05,846
1.847180204,-0.641676903,0,-0.034729122,5.51E-05,847
1.844321088,-0.635313988,0,-0.032659795,5.78E-05,848
1.841384248,-0.628785133,0,-0.030507281,6.01E-05,849
1.838373498,-0.6220994,0,-0.028271921,6.23E-05,850
1.835294084,-0.615267754,0,-0.025961316,6.44E-05,851
1.832150296,-0.608300686,0,-0.023574228,6.65E-05,852
1.828947858,-0.601209164,0,-0.021123743,6.82E-05,853
1.825692014,-0.594004631,0,-0.018614981,6.98E-05,854
1.822388009,-0.586699963,0,-0.016045921,7.14E-05,855
1.819042043,-0.579306126,0,-0.013435122,7.25E-05,856
1.815659837,-0.571836472,0,-0.010783692,7.36E-05,857
1.812247113,-0.564304352,0,-0.008092657,7.47E-05,858
1.808810548,-0.556722164,0,-0.005378958,7.53E-05,859
1.805355863,-0.549103737,0,-0.002641136,7.59E-05,860
1.80189021,-0.541462898,0,0.000105462,7.61E-05,861
1.798419313,-0.533813,0,0.002860041,7.63E-05,862
1.794949845,-0.526168346,0,0.00561537,7.63E-05,863
1.791488961,-0.518543243,0,0.008358625,7.59E-05,864
1.788042859,-0.510951042,0,0.011083532,7.53E-05,865
1.784617738,-0.503406525,0,0.013791062,7.48E-05,866
1.781221227,-0.495923519,0,0.016460465,7.37E-05,867
1.777859525,-0.488515854,0,0.019088002,7.25E-05,868
1.774538354,-0.481197834,0,0.021678072,7.14E-05,869
1.771265344,-0.473983288,0,0.024210018,6.98E-05,870
1.768046693,-0.46688509,0,0.026675412,6.79E-05,871
1.764888124,-0.459916592,0,0.029073954,6.60E-05,872
1.761795835,-0.453091621,0,0.031402123,6.41E-05,873
1.758776502,-0.4464221,0,0.033641055,6.16E-05,874
1.75583537,-0.439919949,0,0.035788982,5.90E-05,875
1.752977685,-0.433598042,0,0.037849021,5.66E-05,876
1.750209645,-0.427466869,0,0.039800773,5.36E-05,877
1.747536019,-0.421537399,0,0.04164339,5.06E-05,878
1.744961576,-0.415820122,0,0.043373613,4.74E-05,879
1.742491082,-0.410324574,0,0.044983329,4.41E-05,880
1.740128831,-0.405060291,0,0.046470148,4.07E-05,881
1.737879113,-0.400034904,0,0.047821941,3.70E-05,882
1.73574479,-0.395256996,0,0.049048624,3.36E-05,883
1.733730153,-0.390733242,0,0.050133183,2.97E-05,884
1.731837587,-0.386469364,0,0.05107663,2.58E-05,885
1.730069474,-0.382471561,0,0.051882411,2.20E-05,886
1.728429155,-0.378744602,0,0.052535168,1.78E-05,887
1.726917581,-0.375292301,0,0.053043323,1.39E-05,888
1.725537137,-0.372117519,0,0.053393181,9.54E-06,889
1.724287824,-0.369223118,0,0.053599733,5.63E-06,890
1.723171071,-0.36661005,-0.036661005,0.053650946,1.39E-06,891
1.722186879,-0.364278793,0,0.05354955,-2.76E-06,892
1.721587495,-0.362721443,0,0.05278115,-2.09E-05,893
1.721118764,-0.361442089,0,0.051864231,-2.49E-05,894
1.720778779,-0.360435963,0,0.050797511,-2.90E-05,895
1.720564679,-0.359698296,0,0.049591178,-3.28E-05,896
1.72047408,-0.359221935,0,0.048237412,-3.67E-05,897
1.720503167,-0.359000683,0,0.046750511,-4.03E-05,898
1.720648603,-0.359025955,0,0.045126765,-4.40E-05,899
1.720906572,-0.359289646,0,0.043370641,-4.76E-05,900
1.721271829,-0.359782219,0,0.04149649,-5.07E-05,901
1.721740083,-0.36049366,0,0.0395047,-5.39E-05,902
1.722306565,-0.361413479,0,0.037398948,-5.70E-05,903
1.722966031,-0.362530231,0,0.035183747,-5.99E-05,904
1.723712758,-0.363832951,0,0.032871799,-6.25E-05,905
1.724541024,-0.365308285,0,0.030463552,-6.50E-05,906
1.725444631,-0.366943836,0,0.027970093,-6.73E-05,907
1.726417379,-0.36872673,0,0.025400051,-6.93E-05,908
1.727452592,-0.370642185,0,0.022758007,-7.12E-05,909
1.728544072,-0.372677326,0,0.020052585,-7.29E-05,910
1.729685144,-0.374817848,0,0.017290807,-7.44E-05,911
1.730868653,-0.377048016,0,0.0144781,-7.57E-05,912
1.732087449,-0.379353523,0,0.011627228,-7.67E-05,913
1.733334378,-0.381719589,0,0.008748505,-7.74E-05,914
1.734602765,-0.384130478,0,0.005841622,-7.81E-05,915
1.73588498,-0.386571407,0,0.002922632,-7.84E-05,916
1.737174348,-0.389026642,0,-8.77E-06,-7.87E-05,917
1.738463239,-0.391480923,0,-0.002938966,-7.86E-05,918
1.739744023,-0.393918991,0,-0.005854355,-7.81E-05,919
1.741010026,-0.396325588,0,-0.008752793,-7.76E-05,920
1.742254094,-0.398685455,0,-0.011626401,-7.69E-05,921
1.743469552,-0.400983334,0,-0.01447303,-7.62E-05,922
1.744648294,-0.403204918,0,-0.017268474,-7.48E-05,923
1.745785073,-0.405335903,0,-0.020022889,-7.36E-05,924
1.746871785,-0.407361031,0,-0.022716956,-7.20E-05,925
1.74790223,-0.409267426,0,-0.025342074,-7.01E-05,926
1.748870687,-0.411040783,0,-0.027902678,-6.83E-05,927
1.749770478,-0.412668228,0,-0.030384455,-6.62E-05,928
1.750595407,-0.41413641,0,-0.03278126,-6.39E-05,929
1.751340226,-0.415433884,0,-0.035088655,-6.15E-05,930
1.751998738,-0.416548252,0,-0.037295643,-5.88E-05,931
1.752565698,-0.417468071,0,-0.03939781,-5.59E-05,932
1.753036336,-0.41818285,0,-0.041391599,-5.30E-05,933
1.753405885,-0.418681622,0,-0.043275902,-5.01E-05,934
1.753669099,-0.418955326,0,-0.045034175,-4.67E-05,935
1.753822641,-0.418994427,0,-0.046675187,-4.36E-05,936
1.753861264,-0.418790817,0,-0.048177556,-3.99E-05,937
1.753782586,-0.418336391,0,-0.049554215,-3.65E-05,938
1.753582791,-0.417623997,0,-0.050796099,-3.29E-05,939
1.753258065,-0.416646481,0,-0.051894156,-2.91E-05,940
1.752806501,-0.415399075,0,-0.052850049,-2.53E-05,941
1.752225236,-0.413876057,0,-0.053658891,-2.14E-05,942
1.751512841,-0.412073135,0,-0.054325661,-1.76E-05,943
1.750666455,-0.409986496,0,-0.05483576,-1.35E-05,944
1.749685601,-0.407613277,0,-0.055198332,-9.58E-06,945
1.748568372,-0.404951096,0,-0.05540293,-5.40E-06,946
1.747314767,-0.40199852,0,-0.055457138,-1.43E-06,947
1.74592431,-0.398755074,0,-0.055357949,2.62E-06,948
1.744397,-0.39522028,0,-0.055108093,6.58E-06,949
1.742732839,-0.391395569,0,-0.054700539,1.07E-05,950
1.740932779,-0.387282848,0,-0.054137277,1.48E-05,951
1.738997773,-0.382883549,0,-0.053422742,1.88E-05,952
1.736929731,-0.378201008,0,-0.052563073,2.26E-05,953
1.734729604,-0.373239994,0,-0.051545582,2.67E-05,954
1.732400731,-0.368004322,0,-0.050391174,3.03E-05,955
1.729944543,-0.362499714,0,-0.04908799,3.42E-05,956
1.727364854,-0.356732845,0,-0.047647976,3.78E-05,957
1.724664048,-0.350710392,0,-0.046065824,4.15E-05,958
1.721846418,-0.344439507,0,-0.044356767,4.48E-05,959
1.718915776,-0.337929726,0,-0.042517994,4.82E-05,960
1.71587594,-0.331189632,0,-0.040551578,5.15E-05,961
1.712732152,-0.32422924,0,-0.038469482,5.45E-05,962
1.709488706,-0.31705904,0,-0.036269657,5.75E-05,963
1.706151323,-0.309689999,0,-0.033964869,6.02E-05,964
1.702725724,-0.302134514,0,-0.03156047,6.28E-05,965
1.699217157,-0.294404507,0,-0.029058473,6.53E-05,966
1.695632295,-0.286513329,0,-0.026470788,6.75E-05,967
1.691977338,-0.278474808,0,-0.023801051,6.96E-05,968
1.688258962,-0.270302296,0,-0.02106112,7.14E-05,969
1.684483365,-0.262010574,0,-0.018249613,7.32E-05,970
1.680658654,-0.253614426,0,-0.015388282,7.45E-05,971
1.676791505,-0.245130062,0,-0.012474043,7.58E-05,972
1.67288907,-0.236572266,0,-0.009516997,7.69E-05,973
1.668959455,-0.227957249,0,-0.006531388,7.76E-05,974
1.665010289,-0.219301701,0,-0.003523146,7.81E-05,975
1.661048726,-0.210621357,0,-0.000497327,7.86E-05,976
1.657083348,-0.201932907,0,0.002528579,7.85E-05,977
1.653121785,-0.193253994,0,0.005553701,7.85E-05,978
1.649171666,-0.184599876,0,0.008564761,7.81E-05,979
1.645241098,-0.175988197,0,0.011555126,7.75E-05,980
1.641338185,-0.167435169,0,0.014510716,7.65E-05,981
1.637470082,-0.158957481,0,0.017431601,7.56E-05,982
1.633645372,-0.150571346,0,0.020297908,7.41E-05,983
1.629870729,-0.1422925,0,0.023110581,7.27E-05,984
1.626154737,-0.134137154,0,0.025849767,7.08E-05,985
1.622503595,-0.12612009,0,0.028517273,6.89E-05,986
1.618924932,-0.118257046,0,0.031102423,6.67E-05,987
1.615425901,-0.110562325,0,0.033592886,6.42E-05,988
1.6120127,-0.103049278,0,0.035983001,6.16E-05,989
1.608691529,-0.095732212,0,0.038272106,5.90E-05,990
1.605469064,-0.088624001,-0.0088624,0.040446213,5.60E-05,991
1.602351026,-0.081736088,0,0.042495497,5.27E-05,992
1.599406556,-0.075205803,0,0.044293964,4.63E-05,993
1.596577005,-0.068917751,0,0.045954652,4.27E-05,994
1.593866185,-0.06288147,0,0.047481065,3.92E-05,995
1.591278867,-0.057106018,0,0.048862524,3.55E-05,996
1.58881791,-0.051598549,0,0.05010169,3.18E-05,997
1.58648713,-0.046366692,0,0.051192038,2.80E-05,998
1.584289865,-0.041416168,0,0.052122862,2.39E-05,999
1.582227544,-0.036751747,0,0.0529018,2.00E-05,1000
1.580303506,-0.032378674,0,0.053515624,1.57E-05,1001
1.578518228,-0.028300285,0,0.053976124,1.18E-05,1002
1.576873616,-0.024518967,0,0.054272552,7.58E-06,1003
1.575370626,-0.021036148,0,0.054400825,3.28E-06,1004
1.574008779,-0.01785326,0,0.054374372,-6.76E-07,1005
1.572789029,-0.014969349,0,0.054176574,-5.05E-06,1006
1.571709947,-0.012383938,0,0.053822509,-9.04E-06,1007
1.570771014,-0.010094643,0,0.053306053,-1.32E-05,1008
1.569971139,-0.008099079,0,0.052628095,-1.73E-05,1009
1.569308346,-0.006393433,0,0.051792854,-2.13E-05,1010
1.568780458,-0.004972935,0,0.05080199,-2.52E-05,1011
1.568384892,-0.00383234,0,0.049659631,-2.91E-05,1012
1.568118668,-0.002964973,0,0.048367249,-3.29E-05,1013
1.567978416,-0.002363682,0,0.046928584,-3.66E-05,1014
1.567960386,-0.002021313,0,0.045352043,-4.01E-05,1015
1.568060465,-0.001928329,0,0.043637924,-4.36E-05,1016
1.568274184,-0.002075672,0,0.041793419,-4.68E-05,1017
1.568596736,-0.002453327,0,0.039824859,-5.00E-05,1018
1.569022986,-0.00304985,0,0.037735033,-5.30E-05,1019
1.569547488,-0.003854275,0,0.0355331,-5.58E-05,1020
1.570164501,-0.004854679,0,0.033226782,-5.84E-05,1021
1.570868329,-0.006037235,0,0.03081327,-6.11E-05,1022
1.571651773,-0.007390022,0,0.028318162,-6.32E-05,1023
1.572509126,-0.008898258,0,0.025733748,-6.54E-05,1024
1.573433713,-0.010548115,0,0.023069208,-6.74E-05,1025
1.574417905,-0.01232481,0,0.020340398,-6.90E-05,1026
1.575455503,-0.014213562,0,0.017545651,-7.06E-05,1027
1.5765384,-0.016198635,0,0.01470166,-7.18E-05,1028
1.577659444,-0.018264771,0,0.011815939,-7.28E-05,1029
